"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Age"
3870,1994,"Female","$25,001 - $50,000","Single (no kids)","Current Undergraduate","Other","Yes","Yes","No","Yes","No","No","Public","Yes","Yes","No","No","Yes","No","No","Art","Try first","No","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","No","No","Circumstances","Yes","No","Yes","Yes","No","TMI","No","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Supportive","Yes","PC","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","No","No","Yes","No","No","No","Yes","No","No","No","No","Yes","Rent","Optimist","Dad","No","No","Yes","Yes","Nope","No","No","No","Yes","No","No","Yes","Yes","No","No",49,20
3873,1987,"Male","$50,000 - $74,999","Single (w/kids)","High School Diploma","Libertarian","No","Yes","No","No","No","Yes","Public","Yes","Yes","No","Yes","No","No","Yes","Science","Study first","No","Yes","No","No","Receiving","No","Yes","Idealist","No","No","Cool headed","Odd hours","No","Right","No","No","Yes","No","P.M.","No","End","Yes","No","Me","Yes","Yes","Yes","No","No","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","Yes","No","Demanding","No","PC","Yes","Cautious","No","Umm...","Yes","Space","No","In-person","No","Yes","No","No","Grrr people","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","Own","Optimist","Mom","No","Yes","No","Yes","Nope","Yes","No","Yes","No","No","No","Yes","No","No","Yes",96,27
3881,1972,"Female","$50,000 - $74,999","Single (w/kids)","Bachelor's Degree","Democrat","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","Yes","No","Yes","Yes","Yes","Art","Study first","Yes","No","No","No","Receiving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","Yes","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","No","No","Mysterious","No","No","Talk","Technology","Yes","No","Yes","Yes","Yes","Demanding","Yes","Mac","Yes","Cautious","Yes","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","No","Yes","No","No","No","Yes","No","No","Yes","No","Rent","Optimist","Dad","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No",91,42
3882,1968,"Male","$75,000 - $100,000","Married (w/kids)","Doctoral Degree","Libertarian","No","No","No","Yes","Yes","No","Private","No","No","No","Yes","Yes","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","A.M.","No","End","No","No","Circumstances","No","Yes","No","Yes","No","Mysterious","No","No","Talk","People","Yes","Yes","Yes","Yes","Yes","Supportive","Yes","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","Yes","Own","Optimist","Dad","Yes","No","No","No","Check!","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes",32,46
3889,1990,"Male","$50,000 - $74,999","Married (w/kids)","High School Diploma","Republican","Yes","Yes","No","Yes","No","No","Public","No","Yes","No","No","Yes","No","No","Science","Study first","No","Yes","No","No","Receiving","Yes","No","Pragmatist","Yes","No","Hot headed","Standard hours","No","Right","Yes","Yes","Yes","No","P.M.","No","Start","Yes","No","Me","No","Yes","Yes","Yes","No","Mysterious","Yes","No","Tunes","Technology","No","No","Yes","Yes","No","Demanding","Yes","PC","Yes","Cautious","No","Yes!","No","Space","No","Online","Yes","No","No","Yes","Grrr people","No","Yes","No","No","No","Yes","No","Yes","No","Yes","No","No","Rent","Pessimist","Mom","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",101,24
3906,1960,"Male","over $150,000","Married (w/kids)","High School Diploma","Republican","Yes","No","No","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","No","Yes","No","No","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","Yes","Start","Yes","Yes","Me","No","No","Yes","No","Yes","TMI","Yes","No","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","Online","No","Yes","No","Yes","Yay people!","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","No","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes",75,54
3908,1992,"Male","under $25,000","Single (no kids)","High School Diploma","Republican","No","No","No","No","No","Yes","Public","No","No","Yes","Yes","Yes","Yes","Yes","Art","Try first","No","No","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","No","No","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","No","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","No","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","No","No","Yes","No","Yes","Yes","No","No","No","No","No","Yes","Rent","Pessimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",101,22
3909,1994,"Male","under $25,000","Single (no kids)","Current Undergraduate","Republican","Yes","No","No","No","No","Yes","Public","Yes","No","No","Yes","No","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","No","Yes","Yes","A.M.","Yes","End","Yes","Yes","Circumstances","No","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Tunes","Technology","Yes","No","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Umm...","Yes","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","Own","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",99,20
3910,1977,"Male","$100,001 - $150,000","Married (w/kids)","Master's Degree","Republican","Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","No","Start","Yes","Yes","Me","Yes","Yes","Yes","Yes","No","TMI","Yes","Yes","Talk","Technology","Yes","No","Yes","No","Yes","Demanding","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","Yes","No","Yes","Grrr people","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes",97,37
3913,1992,"Female","$75,000 - $100,000","Married (no kids)","Current Undergraduate","Republican","Yes","No","No","Yes","Yes","No","Public","Yes","No","No","Yes","Yes","Yes","Yes","Art","Study first","No","Yes","Yes","No","Receiving","Yes","Yes","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","No","No","Circumstances","No","No","No","Yes","No","TMI","No","No","Tunes","People","Yes","Yes","Yes","Yes","No","Demanding","Yes","Mac","Yes","Risk-friendly","No","Umm...","No","Socialize","Yes","In-person","Yes","No","Yes","Yes","Yay people!","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Rent","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",27,22
3915,1972,"Male","$50,000 - $74,999","Married (w/kids)","Doctoral Degree","Republican","No","Yes","No","No","Yes","No","Public","No","Yes","No","No","Yes","Yes","No","Science","Study first","No","Yes","No","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","No","No","Mysterious","No","No","Talk","Technology","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","No","Yes","Rent","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",81,42
3917,1968,"Male","over $150,000","Married (w/kids)","Doctoral Degree","Republican","Yes","No","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","No","No","No","Giving","No","No","Idealist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","End","Yes","Yes","Circumstances","Yes","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","No","Online","No","No","No","Yes","Grrr people","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Own","Pessimist","Dad","Yes","Yes","No","No","Check!","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No",28,46
3922,1984,"Female","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Republican","Yes","No","No","Yes","No","Yes","Public","Yes","Yes","Yes","Yes","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","Yes","Yes","Cool headed","Standard hours","No","Happy","No","No","No","Yes","P.M.","No","Start","No","No","Circumstances","Yes","No","No","Yes","No","TMI","No","No","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","Yes","PC","Yes","Cautious","No","Umm...","Yes","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Rent","Pessimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes",70,30
3923,1970,"Male","$25,001 - $50,000","Single (no kids)","Associate's Degree","Independent","No","Yes","No","Yes","Yes","Yes","Public","No","No","Yes","Yes","No","Yes","Yes","Art","Study first","No","Yes","Yes","Yes","Giving","Yes","Yes","Idealist","Yes","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","A.M.","No","Start","Yes","No","Me","Yes","No","No","No","Yes","Mysterious","No","No","Tunes","Technology","Yes","Yes","No","Yes","Yes","Supportive","No","PC","Yes","Risk-friendly","Yes","Umm...","No","Space","No","Online","No","No","Yes","Yes","Grrr people","No","Yes","No","Yes","Yes","No","No","Yes","No","No","Yes","Yes","Rent","Optimist","Mom","No","Yes","No","Yes","Check!","Yes","Yes","No","Yes","Yes","No","Only-child","No","Yes","Yes",60,44
3924,1958,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Independent","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","End","Yes","Yes","Circumstances","No","Yes","Yes","Yes","No","Mysterious","No","No","Talk","Technology","No","Yes","Yes","No","Yes","Supportive","Yes","Mac","Yes","Cautious","No","Yes!","Yes","Space","Yes","In-person","No","Yes","No","Yes","Grrr people","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","No","Own","Pessimist","Dad","Yes","Yes","No","Yes","Check!","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes",34,56
3933,1975,"Male","over $150,000","Domestic Partners (no kids)","Doctoral Degree","Democrat","Yes","Yes","No","No","No","Yes","Public","No","No","No","Yes","No","Yes","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","Yes","Idealist","Yes","No","Hot headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Me","Yes","No","Yes","Yes","Yes","TMI","Yes","Yes","Tunes","People","No","Yes","No","No","Yes","Supportive","No","Mac","No","Risk-friendly","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No",95,39
3935,1990,"Male","$25,001 - $50,000","Single (no kids)","Current Undergraduate","Independent","Yes","Yes","No","No","Yes","No","Public","No","No","No","No","No","No","No","Science","Study first","No","No","No","Yes","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","No","Yes","TMI","Yes","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Socialize","No","Online","No","No","Yes","Yes","Yay people!","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","Rent","Pessimist","Mom","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",52,24
3939,1993,"Male","over $150,000","Single (no kids)","Current Undergraduate","Other","Yes","Yes","No","No","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","No","No","No","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","No","Start","Yes","No","Me","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Talk","Technology","No","Yes","Yes","Yes","No","Supportive","Yes","Mac","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","Yes","No","Yes","Yes","Yay people!","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Own","Pessimist","Dad","No","No","No","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","No","No","No",101,21
3960,1985,"Female","under $25,000","Married (w/kids)","High School Diploma","Republican","Yes","No","No","No","No","Yes","Public","No","No","No","No","Yes","No","Yes","Art","Study first","No","No","Yes","Yes","Giving","No","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Happy","Yes","No","No","No","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","Yes","Yes","Yes","No","TMI","No","Yes","Tunes","People","Yes","Yes","Yes","No","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","Rent","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",65,29
3971,1996,"Male","$50,000 - $74,999","Single (no kids)","Current K-12","Democrat","Yes","Yes","No","No","Yes","Yes","Private","No","Yes","Yes","Yes","Yes","Yes","Yes","Art","Try first","Yes","No","Yes","Yes","Giving","No","Yes","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","No","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","Yes","No","TMI","Yes","No","Tunes","People","No","Yes","Yes","Yes","Yes","Demanding","Yes","PC","No","Risk-friendly","Yes","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","No","Yes","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No",55,18
3976,1982,"Male","$25,001 - $50,000","Married (no kids)","Doctoral Degree","Republican","Yes","Yes","No","Yes","Yes","Yes","Private","No","Yes","No","No","No","Yes","Yes","Science","Try first","Yes","No","No","No","Giving","No","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","No","No","Circumstances","Yes","Yes","No","No","No","Mysterious","No","No","Tunes","People","No","No","Yes","No","No","Supportive","No","Mac","No","Cautious","No","Umm...","Yes","Space","No","In-person","Yes","Yes","Yes","No","Grrr people","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","Rent","Pessimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","No","No","No","Yes","Yes","No","Yes",79,32
3977,1995,"Male","$25,001 - $50,000","Single (no kids)","Current K-12","Democrat","No","No","Yes","No","Yes","Yes","Public","No","No","Yes","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","No","Start","Yes","No","Me","No","No","Yes","No","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","No","Yes","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","No","No","Yes","No","No","No","Yes","Yes","No","No","Yes","No","Own","Optimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",43,19
3987,1973,"Male","$50,000 - $74,999","Married (w/kids)","Bachelor's Degree","Democrat","No","No","No","No","No","No","Private","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","No","No","Receiving","No","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","No","Start","No","Yes","Circumstances","Yes","Yes","Yes","Yes","Yes","TMI","Yes","No","Talk","Technology","No","No","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Umm...","No","Socialize","Yes","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","No","Rent","Pessimist","Mom","Yes","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","Yes",86,41
3990,1975,"Male","$50,000 - $74,999","Single (w/kids)","High School Diploma","Independent","No","No","No","Yes","Yes","No","Public","No","Yes","Yes","No","Yes","No","Yes","Science","Try first","Yes","No","No","No","Giving","No","No","Idealist","No","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","No","No","P.M.","No","End","Yes","Yes","Me","Yes","Yes","No","No","No","Mysterious","No","No","Talk","People","Yes","Yes","Yes","Yes","No","Demanding","Yes","PC","Yes","Risk-friendly","No","Umm...","Yes","Space","No","In-person","Yes","No","Yes","No","Grrr people","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes","No","Yes","Rent","Optimist","Mom","Yes","No","No","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",80,39
4005,1942,"Female","$25,001 - $50,000","Single (no kids)","Associate's Degree","Democrat","Yes","No","No","No","Yes","Yes","Public","Yes","Yes","No","No","Yes","No","Yes","Art","Study first","Yes","Yes","No","No","Receiving","Yes","No","Pragmatist","No","Yes","Hot headed","Odd hours","Yes","Happy","No","Yes","Yes","No","P.M.","Yes","End","Yes","Yes","Me","Yes","Yes","No","No","No","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Risk-friendly","Yes","Umm...","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Own","Optimist","Mom","No","Yes","Yes","No","Check!","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","No",97,72
